日付,時間帯,商品カテゴリ,売上
2021-04-06,11:00:00,入場料,1800
2021-04-06,12:00:00,イベント,400
2021-04-06,12:00:00,カフェ,1600
2021-04-06,12:00:00,入場料,1200
2021-04-06,13:00:00,イベント,400
2021-04-06,13:00:00,カフェ,1600
2021-04-06,13:00:00,入場料,5400
2021-04-06,14:00:00,イベント,400
2021-04-06,14:00:00,カフェ,1600
2021-04-06,14:00:00,入場料,9000
2021-04-06,15:00:00,イベント,400
2021-04-06,15:00:00,カフェ,1600
2021-04-06,15:00:00,ガイド,21000
2021-04-06,15:00:00,入場料,2400
2021-04-06,15:00:00,物販,1980
2021-04-06,16:00:00,カフェ,0
2021-04-06,16:00:00,入場料,600
2021-04-06,16:00:00,物販,6940
2021-04-06,17:00:00,入場料,1800
2021-04-06,18:00:00,イベント,1800
2021-04-06,18:00:00,カフェ,7200
2021-04-06,18:00:00,入場料,7800
2021-04-06,18:00:00,物販,600
2021-04-06,19:00:00,入場料,4800
2021-04-07,09:00:00,入場料,3000
2021-04-07,10:00:00,カフェ,0
2021-04-07,10:00:00,入場料,0
2021-04-07,11:00:00,入場料,1800
2021-04-07,12:00:00,入場料,7000
2021-04-07,13:00:00,イベント,400
2021-04-07,13:00:00,カフェ,1600
2021-04-07,13:00:00,入場料,4200
2021-04-07,14:00:00,イベント,800
2021-04-07,14:00:00,カフェ,3200
2021-04-07,14:00:00,入場料,3600
2021-04-07,15:00:00,イベント,800
2021-04-07,15:00:00,カフェ,3200
2021-04-07,15:00:00,入場料,2400
2021-04-07,16:00:00,イベント,400
2021-04-07,16:00:00,カフェ,1600
2021-04-07,16:00:00,入場料,2400
2021-04-07,17:00:00,カフェ,0
2021-04-07,18:00:00,イベント,2800
2021-04-07,18:00:00,カフェ,11200
2021-04-07,18:00:00,入場料,14900
2021-04-08,10:00:00,カフェ,0
2021-04-08,11:00:00,カフェ,0
2021-04-08,11:00:00,入場料,1800
2021-04-08,12:00:00,イベント,400
2021-04-08,12:00:00,カフェ,1600
2021-04-08,12:00:00,入場料,3000
2021-04-08,13:00:00,入場料,600
2021-04-08,14:00:00,イベント,600
2021-04-08,14:00:00,カフェ,2400
2021-04-08,14:00:00,入場料,5400
2021-04-08,15:00:00,イベント,200
2021-04-08,15:00:00,カフェ,800
2021-04-08,15:00:00,入場料,700
2021-04-08,15:00:00,物販,1200
2021-04-08,16:00:00,イベント,800
2021-04-08,16:00:00,カフェ,3200
2021-04-08,16:00:00,入場料,2400
2021-04-08,17:00:00,イベント,1600
2021-04-08,17:00:00,カフェ,6400
2021-04-08,17:00:00,入場料,7800
2021-04-09,09:00:00,イベント,800
2021-04-09,09:00:00,カフェ,3200
2021-04-09,09:00:00,入場料,3000
2021-04-09,10:00:00,イベント,200
2021-04-09,10:00:00,カフェ,800
2021-04-09,10:00:00,入場料,600
2021-04-09,11:00:00,入場料,600
2021-04-09,11:00:00,物販,600
2021-04-09,12:00:00,イベント,200
2021-04-09,12:00:00,カフェ,800
2021-04-09,12:00:00,入場料,3000
2021-04-09,13:00:00,イベント,400
2021-04-09,13:00:00,カフェ,1600
2021-04-09,13:00:00,入場料,5500
2021-04-09,14:00:00,カフェ,0
2021-04-09,14:00:00,入場料,3000
2021-04-09,15:00:00,カフェ,0
2021-04-09,15:00:00,入場料,2900
2021-04-09,16:00:00,カフェ,0
2021-04-09,16:00:00,入場料,14400
2021-04-09,16:00:00,物販,300
2021-04-09,17:00:00,イベント,1000
2021-04-09,17:00:00,カフェ,4000
2021-04-09,17:00:00,入場料,5000
2021-04-09,17:00:00,茶道,16500
2021-04-10,09:00:00,入場料,3000
2021-04-10,10:00:00,イベント,600
2021-04-10,10:00:00,カフェ,2400
2021-04-10,10:00:00,入場料,1200
2021-04-10,10:00:00,物販,600
2021-04-10,11:00:00,イベント,200
2021-04-10,11:00:00,カフェ,800
2021-04-10,11:00:00,入場料,7200
2021-04-10,11:00:00,物販,1200
2021-04-10,12:00:00,カフェ,0
2021-04-10,12:00:00,入場料,1200
2021-04-10,13:00:00,カフェ,0
2021-04-10,13:00:00,入場料,7200
2021-04-10,14:00:00,イベント,1800
2021-04-10,14:00:00,カフェ,7200
2021-04-10,14:00:00,入場料,5400
2021-04-10,15:00:00,イベント,200
2021-04-10,15:00:00,カフェ,800
2021-04-10,15:00:00,入場料,4200
2021-04-10,15:00:00,物販,2920
2021-04-10,15:00:00,茶道,5000
2021-04-10,16:00:00,カフェ,0
2021-04-10,16:00:00,物販,1200
2021-04-10,17:00:00,カフェ,0
2021-04-10,17:00:00,入場料,600
2021-04-10,18:00:00,イベント,4000
2021-04-10,18:00:00,カフェ,16000
2021-04-10,18:00:00,入場料,26000
2021-04-10,18:00:00,物販,2620
2021-04-10,19:00:00,イベント,1200
2021-04-10,19:00:00,カフェ,4800
2021-04-10,19:00:00,茶道,5000
2021-04-11,09:00:00,イベント,400
2021-04-11,09:00:00,カフェ,1600
2021-04-11,09:00:00,入場料,3000
2021-04-11,10:00:00,イベント,800
2021-04-11,10:00:00,カフェ,3200
2021-04-11,10:00:00,入場料,3000
2021-04-11,11:00:00,イベント,600
2021-04-11,11:00:00,カフェ,2400
2021-04-11,11:00:00,入場料,3000
2021-04-11,12:00:00,イベント,400
2021-04-11,12:00:00,カフェ,1600
2021-04-11,12:00:00,入場料,3600
2021-04-11,13:00:00,イベント,800
2021-04-11,13:00:00,カフェ,3200
2021-04-11,13:00:00,入場料,2200
2021-04-11,14:00:00,イベント,1800
2021-04-11,14:00:00,カフェ,7200
2021-04-11,14:00:00,入場料,3900
2021-04-11,15:00:00,イベント,600
2021-04-11,15:00:00,カフェ,2400
2021-04-11,15:00:00,入場料,4800
2021-04-11,15:00:00,物販,600
2021-04-11,16:00:00,カフェ,0
2021-04-11,16:00:00,入場料,1200
2021-04-11,16:00:00,物販,500
2021-04-11,17:00:00,イベント,10000
2021-04-11,17:00:00,カフェ,18400
2021-04-11,17:00:00,入場料,21100
2021-04-11,17:00:00,物販,1200
2021-04-11,18:00:00,入場料,1200
2021-04-12,09:00:00,イベント,600
2021-04-12,09:00:00,カフェ,2400
2021-04-12,09:00:00,入場料,3000
2021-04-12,10:00:00,カフェ,0
2021-04-12,10:00:00,入場料,2400
2021-04-12,11:00:00,入場料,1800
2021-04-12,12:00:00,入場料,600
2021-04-12,13:00:00,イベント,800
2021-04-12,13:00:00,カフェ,3200
2021-04-12,13:00:00,入場料,4800
2021-04-12,14:00:00,カフェ,0
2021-04-12,14:00:00,入場料,600
2021-04-12,15:00:00,カフェ,0
2021-04-12,15:00:00,物販,1320
2021-04-12,17:00:00,イベント,400
2021-04-12,17:00:00,カフェ,1600
2021-04-12,17:00:00,入場料,6800
2021-04-13,10:00:00,入場料,1100
2021-04-13,11:00:00,入場料,1600
2021-04-13,12:00:00,イベント,400
2021-04-13,12:00:00,カフェ,1600
2021-04-13,12:00:00,入場料,1800
2021-04-13,13:00:00,イベント,600
2021-04-13,13:00:00,カフェ,2400
2021-04-13,13:00:00,入場料,1200
2021-04-13,14:00:00,カフェ,0
2021-04-13,15:00:00,イベント,400
2021-04-13,15:00:00,カフェ,1600
2021-04-13,15:00:00,入場料,600
2021-04-13,18:00:00,イベント,1200
2021-04-13,18:00:00,カフェ,4800
2021-04-13,18:00:00,入場料,8700
2021-04-13,19:00:00,イベント,8000
2021-04-13,19:00:00,入場料,10200
2021-04-14,09:00:00,入場料,8800
2021-04-14,09:00:00,撮影料,30000
2021-04-14,10:00:00,入場料,0
2021-04-14,11:00:00,イベント,1000
2021-04-14,11:00:00,カフェ,4000
2021-04-14,11:00:00,入場料,3600
2021-04-14,12:00:00,イベント,200
2021-04-14,12:00:00,カフェ,800
2021-04-14,12:00:00,入場料,600
2021-04-14,12:00:00,物販,600
2021-04-14,13:00:00,入場料,600
2021-04-14,14:00:00,イベント,400
2021-04-14,14:00:00,カフェ,1600
2021-04-14,14:00:00,入場料,1200
2021-04-14,15:00:00,イベント,1000
2021-04-14,15:00:00,カフェ,4000
2021-04-14,15:00:00,入場料,1200
2021-04-14,16:00:00,カフェ,0
2021-04-14,17:00:00,イベント,1600
2021-04-14,17:00:00,カフェ,6400
2021-04-14,17:00:00,入場料,4900
2021-04-15,10:00:00,入場料,1200
2021-04-15,11:00:00,カフェ,0
2021-04-15,11:00:00,入場料,1800
2021-04-15,12:00:00,イベント,9500
2021-04-15,12:00:00,カフェ,2400
2021-04-15,12:00:00,入場料,1200
2021-04-15,13:00:00,入場料,3000
2021-04-15,14:00:00,入場料,1200
2021-04-15,15:00:00,イベント,600
2021-04-15,15:00:00,カフェ,2400
2021-04-15,15:00:00,入場料,1800
2021-04-15,15:00:00,物販,800
2021-04-15,16:00:00,イベント,200
2021-04-15,16:00:00,カフェ,800
2021-04-15,16:00:00,入場料,600
2021-04-15,17:00:00,イベント,800
2021-04-15,17:00:00,カフェ,3200
2021-04-15,17:00:00,入場料,3400
2021-04-16,10:00:00,入場料,1800
2021-04-16,11:00:00,カフェ,0
2021-04-16,11:00:00,入場料,4200
2021-04-16,12:00:00,イベント,400
2021-04-16,12:00:00,カフェ,1600
2021-04-16,14:00:00,入場料,0
2021-04-16,14:00:00,茶道,5000
2021-04-16,15:00:00,イベント,200
2021-04-16,15:00:00,カフェ,800
2021-04-16,15:00:00,入場料,600
2021-04-16,16:00:00,カフェ,0
2021-04-16,16:00:00,入場料,1400
2021-04-16,16:00:00,物販,3300
2021-04-16,17:00:00,カフェ,0
2021-04-16,18:00:00,イベント,1800
2021-04-16,18:00:00,カフェ,7200
2021-04-16,18:00:00,入場料,17000
2021-04-17,09:00:00,イベント,400
2021-04-17,09:00:00,カフェ,1600
2021-04-17,09:00:00,入場料,600
2021-04-17,10:00:00,イベント,1600
2021-04-17,10:00:00,カフェ,6400
2021-04-17,10:00:00,入場料,5400
2021-04-17,10:00:00,茶道,10000
2021-04-17,11:00:00,イベント,200
2021-04-17,11:00:00,カフェ,800
2021-04-17,11:00:00,入場料,3600
2021-04-17,12:00:00,イベント,800
2021-04-17,12:00:00,カフェ,3200
2021-04-17,12:00:00,入場料,4200
2021-04-17,13:00:00,カフェ,0
2021-04-17,13:00:00,入場料,600
2021-04-17,14:00:00,イベント,1000
2021-04-17,14:00:00,カフェ,4000
2021-04-17,14:00:00,入場料,3600
2021-04-17,15:00:00,カフェ,0
2021-04-17,15:00:00,入場料,1200
2021-04-17,18:00:00,イベント,2000
2021-04-17,18:00:00,カフェ,8000
2021-04-17,18:00:00,入場料,51000
2021-04-17,18:00:00,物販,600
2021-04-18,09:00:00,イベント,200
2021-04-18,09:00:00,カフェ,800
2021-04-18,09:00:00,入場料,600
2021-04-18,10:00:00,イベント,200
2021-04-18,10:00:00,カフェ,800
2021-04-18,10:00:00,入場料,1800
2021-04-18,11:00:00,イベント,1200
2021-04-18,11:00:00,カフェ,4800
2021-04-18,11:00:00,入場料,3600
2021-04-18,12:00:00,カフェ,0
2021-04-18,12:00:00,入場料,0
2021-04-18,12:00:00,物販,600
2021-04-18,13:00:00,イベント,400
2021-04-18,13:00:00,カフェ,1600
2021-04-18,13:00:00,入場料,3000
2021-04-18,14:00:00,イベント,800
2021-04-18,14:00:00,カフェ,3200
2021-04-18,14:00:00,入場料,5400
2021-04-18,15:00:00,カフェ,0
2021-04-18,15:00:00,入場料,1200
2021-04-18,16:00:00,イベント,400
2021-04-18,16:00:00,カフェ,1600
2021-04-18,16:00:00,入場料,1200
2021-04-18,18:00:00,イベント,13300
2021-04-18,18:00:00,カフェ,13600
2021-04-18,18:00:00,入場料,31600
2021-04-18,18:00:00,撮影料,30000
2021-04-19,11:00:00,カフェ,0
2021-04-19,12:00:00,カフェ,0
2021-04-19,12:00:00,入場料,0
2021-04-19,12:00:00,物販,3800
2021-04-19,13:00:00,イベント,800
2021-04-19,13:00:00,カフェ,3200
2021-04-19,13:00:00,入場料,3000
2021-04-19,14:00:00,カフェ,0
2021-04-19,14:00:00,入場料,3000
2021-04-19,15:00:00,入場料,0
2021-04-19,15:00:00,物販,800
2021-04-19,16:00:00,入場料,0
2021-04-19,16:00:00,物販,1200
2021-04-19,17:00:00,イベント,200
2021-04-19,17:00:00,カフェ,800
2021-04-19,17:00:00,入場料,20000
2021-04-20,08:00:00,イベント,200
2021-04-20,08:00:00,カフェ,1600
2021-04-20,08:00:00,入場料,1200
2021-04-20,09:00:00,カフェ,0
2021-04-20,09:00:00,物販,1000
2021-04-20,10:00:00,入場料,1800
2021-04-20,11:00:00,イベント,600
2021-04-20,11:00:00,カフェ,2400
2021-04-20,11:00:00,入場料,3000
2021-04-20,12:00:00,カフェ,0
2021-04-20,12:00:00,入場料,0
2021-04-20,13:00:00,入場料,2200
2021-04-20,14:00:00,イベント,400
2021-04-20,14:00:00,カフェ,1600
2021-04-20,14:00:00,入場料,2400
2021-04-20,15:00:00,イベント,800
2021-04-20,15:00:00,カフェ,3200
2021-04-20,15:00:00,入場料,2400
2021-04-20,16:00:00,イベント,200
2021-04-20,16:00:00,カフェ,800
2021-04-20,16:00:00,入場料,600
2021-04-20,17:00:00,カフェ,0
2021-04-20,17:00:00,入場料,1800
2021-04-20,18:00:00,イベント,3000
2021-04-20,18:00:00,カフェ,12000
2021-04-20,18:00:00,入場料,9600
2021-04-20,19:00:00,イベント,200
2021-04-20,19:00:00,入場料,0
2021-04-21,10:00:00,入場料,1100
2021-04-21,11:00:00,入場料,1200
2021-04-21,12:00:00,イベント,200
2021-04-21,12:00:00,カフェ,800
2021-04-21,12:00:00,入場料,700
2021-04-21,12:00:00,物販,2800
2021-04-21,13:00:00,イベント,200
2021-04-21,13:00:00,カフェ,800
2021-04-21,13:00:00,入場料,0
2021-04-21,13:00:00,物販,2000
2021-04-21,14:00:00,イベント,200
2021-04-21,14:00:00,カフェ,800
2021-04-21,14:00:00,入場料,2400
2021-04-21,15:00:00,イベント,200
2021-04-21,15:00:00,カフェ,800
2021-04-21,15:00:00,入場料,1200
2021-04-21,15:00:00,物販,300
2021-04-21,16:00:00,イベント,200
2021-04-21,16:00:00,カフェ,800
2021-04-21,16:00:00,入場料,600
2021-04-21,17:00:00,イベント,56100
2021-04-21,17:00:00,カフェ,4000
2021-04-21,17:00:00,入場料,22400
2021-04-22,09:00:00,カフェ,0
2021-04-22,10:00:00,入場料,600
2021-04-22,11:00:00,入場料,0
2021-04-22,12:00:00,イベント,400
2021-04-22,12:00:00,カフェ,1600
2021-04-22,12:00:00,入場料,2400
2021-04-22,13:00:00,イベント,400
2021-04-22,13:00:00,カフェ,1600
2021-04-22,14:00:00,イベント,800
2021-04-22,14:00:00,カフェ,3200
2021-04-22,14:00:00,入場料,1300
2021-04-22,15:00:00,イベント,800
2021-04-22,15:00:00,カフェ,3200
2021-04-22,15:00:00,入場料,3000
2021-04-22,16:00:00,イベント,400
2021-04-22,16:00:00,カフェ,1600
2021-04-22,16:00:00,入場料,7300
2021-04-22,17:00:00,イベント,1400
2021-04-22,17:00:00,カフェ,5600
2021-04-22,17:00:00,入場料,0
2021-04-23,12:00:00,カフェ,0
2021-04-23,12:00:00,入場料,600
2021-04-23,13:00:00,イベント,200
2021-04-23,13:00:00,カフェ,800
2021-04-23,13:00:00,入場料,4300
2021-04-23,14:00:00,イベント,1400
2021-04-23,14:00:00,カフェ,5600
2021-04-23,14:00:00,入場料,3600
2021-04-23,15:00:00,イベント,400
2021-04-23,15:00:00,カフェ,1600
2021-04-23,15:00:00,入場料,3000
2021-04-23,16:00:00,カフェ,0
2021-04-23,17:00:00,イベント,1000
2021-04-23,17:00:00,カフェ,4000
2021-04-23,17:00:00,入場料,20800
2021-04-23,17:00:00,物販,1100
2021-04-23,18:00:00,茶道,5000
2021-04-24,09:00:00,入場料,700
2021-04-24,09:00:00,茶道,2000
2021-04-24,10:00:00,イベント,200
2021-04-24,10:00:00,カフェ,800
2021-04-24,10:00:00,入場料,1800
2021-04-24,11:00:00,イベント,800
2021-04-24,11:00:00,カフェ,3200
2021-04-24,11:00:00,入場料,4800
2021-04-24,12:00:00,カフェ,0
2021-04-24,12:00:00,入場料,3000
2021-04-24,13:00:00,カフェ,0
2021-04-24,13:00:00,入場料,3600
2021-04-24,14:00:00,イベント,600
2021-04-24,14:00:00,カフェ,2400
2021-04-24,14:00:00,入場料,4900
2021-04-24,15:00:00,イベント,400
2021-04-24,15:00:00,カフェ,1600
2021-04-24,15:00:00,入場料,5400
2021-04-24,15:00:00,物販,500
2021-04-24,16:00:00,カフェ,0
2021-04-24,17:00:00,イベント,4000
2021-04-24,17:00:00,カフェ,16000
2021-04-24,17:00:00,入場料,28600
2021-04-24,17:00:00,物販,1700
2021-04-24,18:00:00,入場料,0
2021-04-30,16:00:00,入場料,0
2021-04-30,16:00:00,茶道,253800
2021-05-10,12:00:00,イベント,600
2021-05-10,12:00:00,カフェ,2400
2021-05-15,13:00:00,茶道,10000
2021-05-16,12:00:00,イベント,1465000
2021-05-17,16:00:00,入場料,0
2021-05-18,16:00:00,入場料,0
2021-05-20,16:00:00,イベント,200
2021-05-20,16:00:00,カフェ,800
2021-05-23,16:00:00,入場料,0
2021-05-23,16:00:00,撮影料,30000
2021-05-24,08:00:00,入場料,0
2021-05-31,16:00:00,入場料,0
2021-06-01,11:00:00,イベント,400
2021-06-01,11:00:00,カフェ,1600
2021-06-01,11:00:00,入場料,0
2021-06-01,12:00:00,カフェ,0
2021-06-01,12:00:00,入場料,1800
2021-06-01,12:00:00,物販,2220
2021-06-01,13:00:00,物販,600
2021-06-01,14:00:00,カフェ,0
2021-06-01,14:00:00,入場料,10800
2021-06-01,15:00:00,物販,600
2021-06-01,16:00:00,入場料,600
2021-06-01,16:00:00,物販,300
2021-06-01,17:00:00,イベント,200
2021-06-01,17:00:00,カフェ,800
2021-06-01,17:00:00,入場料,3800
2021-06-01,18:00:00,イベント,2000
2021-06-01,18:00:00,カフェ,8000
2021-06-01,18:00:00,入場料,11400
2021-06-02,09:00:00,イベント,400
2021-06-02,09:00:00,カフェ,1600
2021-06-02,09:00:00,入場料,3000
2021-06-02,10:00:00,入場料,1200
2021-06-02,11:00:00,カフェ,0
2021-06-02,12:00:00,イベント,600
2021-06-02,12:00:00,カフェ,2400
2021-06-02,12:00:00,入場料,2400
2021-06-02,12:00:00,物販,300
2021-06-02,13:00:00,イベント,400
2021-06-02,13:00:00,カフェ,1600
2021-06-02,13:00:00,入場料,1800
2021-06-02,14:00:00,イベント,1200
2021-06-02,14:00:00,カフェ,4800
2021-06-02,14:00:00,入場料,5700
2021-06-02,14:00:00,物販,250
2021-06-02,15:00:00,カフェ,0
2021-06-02,15:00:00,入場料,2400
2021-06-02,16:00:00,入場料,600
2021-06-02,18:00:00,入場料,1200
2021-06-03,09:00:00,入場料,9600
2021-06-03,10:00:00,カフェ,0
2021-06-03,10:00:00,入場料,0
2021-06-03,13:00:00,カフェ,0
2021-06-03,14:00:00,イベント,400
2021-06-03,14:00:00,カフェ,1600
2021-06-03,14:00:00,入場料,2400
2021-06-03,15:00:00,入場料,600
2021-06-03,16:00:00,カフェ,0
2021-06-03,16:00:00,物販,600
2021-06-03,17:00:00,イベント,1200
2021-06-03,17:00:00,カフェ,4800
2021-06-03,17:00:00,入場料,5900
2021-06-04,09:00:00,茶道,10000
2021-06-04,10:00:00,入場料,1200
2021-06-04,11:00:00,カフェ,3200
2021-06-04,11:00:00,入場料,2400
2021-06-04,12:00:00,カフェ,0
2021-06-04,12:00:00,入場料,0
2021-06-04,13:00:00,入場料,600
2021-06-04,13:00:00,茶道,20000
2021-06-04,14:00:00,入場料,0
2021-06-04,15:00:00,入場料,1200
2021-06-04,16:00:00,イベント,400
2021-06-04,16:00:00,カフェ,1600
2021-06-04,16:00:00,入場料,1200
2021-06-04,17:00:00,イベント,400
2021-06-04,17:00:00,カフェ,1600
2021-06-04,17:00:00,入場料,13200
2021-06-04,18:00:00,イベント,800
2021-06-04,18:00:00,入場料,0
2021-06-04,18:00:00,茶道,10000
2021-06-05,09:00:00,イベント,600
2021-06-05,09:00:00,カフェ,2400
2021-06-05,09:00:00,入場料,1800
2021-06-05,10:00:00,イベント,1000
2021-06-05,10:00:00,カフェ,4000
2021-06-05,10:00:00,入場料,3600
2021-06-05,11:00:00,イベント,200
2021-06-05,11:00:00,カフェ,800
2021-06-05,11:00:00,入場料,3600
2021-06-05,12:00:00,イベント,200
2021-06-05,12:00:00,カフェ,800
2021-06-05,12:00:00,入場料,1200
2021-06-05,13:00:00,イベント,800
2021-06-05,13:00:00,カフェ,3200
2021-06-05,13:00:00,入場料,3600
2021-06-05,13:00:00,物販,800
2021-06-05,14:00:00,カフェ,0
2021-06-05,14:00:00,入場料,2400
2021-06-05,15:00:00,イベント,1600
2021-06-05,15:00:00,カフェ,6400
2021-06-05,15:00:00,入場料,5400
2021-06-05,15:00:00,茶道,15000
2021-06-05,16:00:00,カフェ,0
2021-06-05,16:00:00,入場料,1900
2021-06-05,16:00:00,物販,1320
2021-06-05,17:00:00,カフェ,0
2021-06-05,18:00:00,イベント,34200
2021-06-05,18:00:00,カフェ,20800
2021-06-05,18:00:00,入場料,33900
2021-06-06,09:00:00,入場料,9200
2021-06-06,10:00:00,カフェ,0
2021-06-06,11:00:00,イベント,800
2021-06-06,11:00:00,カフェ,3200
2021-06-06,11:00:00,入場料,2300
2021-06-06,12:00:00,イベント,400
2021-06-06,12:00:00,カフェ,1600
2021-06-06,12:00:00,入場料,6600
2021-06-06,13:00:00,イベント,800
2021-06-06,13:00:00,カフェ,3200
2021-06-06,13:00:00,入場料,3000
2021-06-06,14:00:00,イベント,600
2021-06-06,14:00:00,カフェ,2400
2021-06-06,14:00:00,入場料,1800
2021-06-06,15:00:00,イベント,400
2021-06-06,15:00:00,カフェ,1600
2021-06-06,15:00:00,入場料,11700
2021-06-06,16:00:00,イベント,1200
2021-06-06,16:00:00,カフェ,4800
2021-06-06,16:00:00,入場料,1200
2021-06-06,16:00:00,物販,1100
2021-06-06,17:00:00,イベント,9400
2021-06-06,17:00:00,カフェ,37600
2021-06-06,17:00:00,入場料,38900
2021-06-07,09:00:00,入場料,6200
2021-06-07,10:00:00,カフェ,0
2021-06-07,10:00:00,入場料,600
2021-06-07,11:00:00,物販,1320
2021-06-07,12:00:00,入場料,2400
2021-06-07,13:00:00,入場料,1200
2021-06-07,14:00:00,イベント,800
2021-06-07,14:00:00,カフェ,3200
2021-06-07,14:00:00,入場料,1200
2021-06-07,15:00:00,イベント,400
2021-06-07,15:00:00,カフェ,1600
2021-06-07,15:00:00,入場料,2400
2021-06-07,15:00:00,物販,2400
2021-06-07,16:00:00,カフェ,0
2021-06-07,16:00:00,入場料,600
2021-06-07,17:00:00,イベント,400
2021-06-07,17:00:00,カフェ,1600
2021-06-07,17:00:00,入場料,6600
2021-06-07,18:00:00,入場料,3200
2021-06-08,10:00:00,イベント,400
2021-06-08,10:00:00,カフェ,1600
2021-06-08,10:00:00,入場料,2400
2021-06-08,10:00:00,物販,900
2021-06-08,11:00:00,イベント,600
2021-06-08,11:00:00,カフェ,2400
